Id,Date,ActivityHour,StepTotal,Calories,TotalIntensity,AverageIntensity
4388161847,2016-04-28,09:00:00,52,78,0,0
4388161847,2016-04-28,09:00:00,0,94,6,0.1
4388161847,2016-04-28,09:00:00,0,94,0,0
4388161847,2016-04-28,09:00:00,0,78,6,0.1
4388161847,2016-04-28,09:00:00,0,78,0,0
4388161847,2016-04-28,10:00:00,491,132,16,0.266667
4388161847,2016-04-28,10:00:00,491,132,0,0
4388161847,2016-04-28,10:00:00,491,78,16,0.266667
4388161847,2016-04-28,10:00:00,491,78,0,0
4388161847,2016-04-28,10:00:00,0,132,16,0.266667
4388161847,2016-04-28,10:00:00,0,132,0,0
4388161847,2016-04-28,10:00:00,0,78,16,0.266667
4388161847,2016-04-28,10:00:00,0,78,0,0
4388161847,2016-04-28,11:00:00,593,136,17,0.283333
4388161847,2016-04-28,11:00:00,593,136,0,0
4388161847,2016-04-28,11:00:00,593,78,17,0.283333
4388161847,2016-04-28,11:00:00,593,78,0,0
4388161847,2016-04-28,11:00:00,0,136,17,0.283333
4388161847,2016-04-28,11:00:00,0,136,0,0
4388161847,2016-04-28,11:00:00,0,78,17,0.283333
4388161847,2016-04-28,11:00:00,0,78,0,0
4388161847,2016-04-29,12:00:00,0,78,0,0
4388161847,2016-04-29,12:00:00,0,78,10,0.166667
4388161847,2016-04-29,12:00:00,0,115,0,0
4388161847,2016-04-29,12:00:00,0,115,10,0.166667
4388161847,2016-04-29,12:00:00,355,78,0,0
4388161847,2016-04-29,12:00:00,355,78,10,0.166667
4388161847,2016-04-29,12:00:00,355,115,0,0
4388161847,2016-04-29,12:00:00,355,115,10,0.166667
4388161847,2016-04-29,01:00:00,0,78,0,0
4388161847,2016-04-29,01:00:00,0,78,8,0.133333
4388161847,2016-04-29,01:00:00,0,113,0,0
4388161847,2016-04-29,01:00:00,0,113,8,0.133333
4388161847,2016-04-29,01:00:00,316,78,0,0
4388161847,2016-04-29,01:00:00,316,78,8,0.133333
4388161847,2016-04-29,01:00:00,316,113,0,0
4388161847,2016-04-29,01:00:00,316,113,8,0.133333
4388161847,2016-04-29,02:00:00,0,78,0,0
4388161847,2016-04-29,02:00:00,0,78,10,0.166667
4388161847,2016-04-29,02:00:00,0,130,0,0
4388161847,2016-04-29,02:00:00,0,130,10,0.166667
4388161847,2016-04-29,02:00:00,543,78,0,0
4388161847,2016-04-29,02:00:00,543,78,10,0.166667
4388161847,2016-04-29,02:00:00,543,130,0,0
4388161847,2016-04-29,02:00:00,543,130,10,0.166667
4388161847,2016-04-29,03:00:00,0,78,0,0
4388161847,2016-04-29,03:00:00,0,78,2,0.033333
4388161847,2016-04-29,03:00:00,0,104,0,0
4388161847,2016-04-29,03:00:00,0,104,2,0.033333
4388161847,2016-04-29,03:00:00,25,78,0,0
4388161847,2016-04-29,03:00:00,25,78,2,0.033333
4388161847,2016-04-29,03:00:00,25,104,0,0
4388161847,2016-04-29,03:00:00,25,104,2,0.033333
4388161847,2016-04-29,04:00:00,0,78,0,0
4388161847,2016-04-29,04:00:00,0,78,7,0.116667
4388161847,2016-04-29,04:00:00,0,114,0,0
4388161847,2016-04-29,04:00:00,0,114,7,0.116667
4388161847,2016-04-29,04:00:00,44,78,0,0
4388161847,2016-04-29,04:00:00,44,78,7,0.116667
4388161847,2016-04-29,04:00:00,44,114,0,0
4388161847,2016-04-29,04:00:00,44,114,7,0.116667
4388161847,2016-04-29,05:00:00,1015,206,44,0.733333
4388161847,2016-04-29,05:00:00,1015,206,28,0.466667
4388161847,2016-04-29,05:00:00,1015,180,44,0.733333
4388161847,2016-04-29,05:00:00,1015,180,28,0.466667
4388161847,2016-04-29,05:00:00,894,206,44,0.733333
4388161847,2016-04-29,05:00:00,894,206,28,0.466667
4388161847,2016-04-29,05:00:00,894,180,44,0.733333
4388161847,2016-04-29,05:00:00,894,180,28,0.466667
4388161847,2016-04-29,06:00:00,2168,286,68,1.133333
4388161847,2016-04-29,06:00:00,2168,286,24,0.4
4388161847,2016-04-29,06:00:00,2168,160,68,1.133333
4388161847,2016-04-29,06:00:00,2168,160,24,0.4
4388161847,2016-04-29,06:00:00,726,286,68,1.133333
4388161847,2016-04-29,06:00:00,726,286,24,0.4
4388161847,2016-04-29,06:00:00,726,160,68,1.133333
4388161847,2016-04-29,06:00:00,726,160,24,0.4
4388161847,2016-04-29,07:00:00,795,157,18,0.3
4388161847,2016-04-29,07:00:00,795,157,8,0.133333
4388161847,2016-04-29,07:00:00,795,112,18,0.3
4388161847,2016-04-29,07:00:00,795,112,8,0.133333
4388161847,2016-04-29,07:00:00,162,157,18,0.3
4388161847,2016-04-29,07:00:00,162,157,8,0.133333
4388161847,2016-04-29,07:00:00,162,112,18,0.3
4388161847,2016-04-29,07:00:00,162,112,8,0.133333
4388161847,2016-04-29,08:00:00,178,100,6,0.1
4388161847,2016-04-29,08:00:00,178,100,32,0.533333
4388161847,2016-04-29,08:00:00,178,180,6,0.1
4388161847,2016-04-29,08:00:00,178,180,32,0.533333
4388161847,2016-04-29,08:00:00,946,100,6,0.1
4388161847,2016-04-29,08:00:00,946,100,32,0.533333
4388161847,2016-04-29,08:00:00,946,180,6,0.1
4388161847,2016-04-29,08:00:00,946,180,32,0.533333
4388161847,2016-04-29,09:00:00,242,107,9,0.15
4388161847,2016-04-29,09:00:00,242,107,5,0.083333
4388161847,2016-04-29,09:00:00,242,104,9,0.15
4388161847,2016-04-29,09:00:00,242,104,5,0.083333
4388161847,2016-04-29,09:00:00,45,107,9,0.15
4388161847,2016-04-29,09:00:00,45,107,5,0.083333
4388161847,2016-04-29,09:00:00,45,104,9,0.15
4388161847,2016-04-29,09:00:00,45,104,5,0.083333
4388161847,2016-04-29,10:00:00,306,113,10,0.166667
4388161847,2016-04-29,10:00:00,306,113,9,0.15
4388161847,2016-04-29,10:00:00,306,118,10,0.166667
4388161847,2016-04-29,10:00:00,306,118,9,0.15
4388161847,2016-04-29,10:00:00,246,113,10,0.166667
4388161847,2016-04-29,10:00:00,246,113,9,0.15
4388161847,2016-04-29,10:00:00,246,118,10,0.166667
4388161847,2016-04-29,10:00:00,246,118,9,0.15
4388161847,2016-04-29,11:00:00,210,102,7,0.116667
4388161847,2016-04-29,11:00:00,210,102,2,0.033333
4388161847,2016-04-29,11:00:00,210,87,7,0.116667
4388161847,2016-04-29,11:00:00,210,87,2,0.033333
4388161847,2016-04-29,11:00:00,16,102,7,0.116667
4388161847,2016-04-29,11:00:00,16,102,2,0.033333
4388161847,2016-04-29,11:00:00,16,87,7,0.116667
4388161847,2016-04-29,11:00:00,16,87,2,0.033333
4388161847,2016-04-30,12:00:00,6,82,1,0.016667
4388161847,2016-04-30,12:00:00,6,82,65,1.083333
4388161847,2016-04-30,12:00:00,6,313,1,0.016667
4388161847,2016-04-30,12:00:00,6,313,65,1.083333
4388161847,2016-04-30,12:00:00,2355,82,1,0.016667
4388161847,2016-04-30,12:00:00,2355,82,65,1.083333
4388161847,2016-04-30,12:00:00,2355,313,1,0.016667
4388161847,2016-04-30,12:00:00,2355,313,65,1.083333
4388161847,2016-04-30,01:00:00,7,81,1,0.016667
4388161847,2016-04-30,01:00:00,7,81,35,0.583333
4388161847,2016-04-30,01:00:00,7,203,1,0.016667
4388161847,2016-04-30,01:00:00,7,203,35,0.583333
4388161847,2016-04-30,01:00:00,1073,81,1,0.016667
4388161847,2016-04-30,01:00:00,1073,81,35,0.583333
4388161847,2016-04-30,01:00:00,1073,203,1,0.016667
4388161847,2016-04-30,01:00:00,1073,203,35,0.583333
4388161847,2016-04-30,02:00:00,11,82,2,0.033333
4388161847,2016-04-30,02:00:00,11,82,2,0.033333
4388161847,2016-04-30,02:00:00,11,84,2,0.033333
4388161847,2016-04-30,02:00:00,11,84,2,0.033333
4388161847,2016-04-30,02:00:00,35,82,2,0.033333
4388161847,2016-04-30,02:00:00,35,82,2,0.033333
4388161847,2016-04-30,02:00:00,35,84,2,0.033333
4388161847,2016-04-30,02:00:00,35,84,2,0.033333
4388161847,2016-04-30,03:00:00,11,81,1,0.016667
4388161847,2016-04-30,03:00:00,11,81,7,0.116667
4388161847,2016-04-30,03:00:00,11,97,1,0.016667
4388161847,2016-04-30,03:00:00,11,97,7,0.116667
4388161847,2016-04-30,03:00:00,134,81,1,0.016667
4388161847,2016-04-30,03:00:00,134,81,7,0.116667
4388161847,2016-04-30,03:00:00,134,97,1,0.016667
4388161847,2016-04-30,03:00:00,134,97,7,0.116667
4388161847,2016-04-30,04:00:00,0,79,0,0
4388161847,2016-04-30,04:00:00,0,79,27,0.45
4388161847,2016-04-30,04:00:00,0,181,0,0
4388161847,2016-04-30,04:00:00,0,181,27,0.45
4388161847,2016-04-30,04:00:00,1016,79,0,0
4388161847,2016-04-30,04:00:00,1016,79,27,0.45
4388161847,2016-04-30,04:00:00,1016,181,0,0
4388161847,2016-04-30,04:00:00,1016,181,27,0.45
4388161847,2016-04-30,05:00:00,24,83,2,0.033333
4388161847,2016-04-30,05:00:00,24,83,10,0.166667
4388161847,2016-04-30,05:00:00,24,111,2,0.033333
4388161847,2016-04-30,05:00:00,24,111,10,0.166667
4388161847,2016-04-30,05:00:00,269,83,2,0.033333
4388161847,2016-04-30,05:00:00,269,83,10,0.166667
4388161847,2016-04-30,05:00:00,269,111,2,0.033333
4388161847,2016-04-30,05:00:00,269,111,10,0.166667
4388161847,2016-04-30,06:00:00,185,103,8,0.133333
4388161847,2016-04-30,06:00:00,185,103,28,0.466667
4388161847,2016-04-30,06:00:00,185,168,8,0.133333
4388161847,2016-04-30,06:00:00,185,168,28,0.466667
4388161847,2016-04-30,06:00:00,746,103,8,0.133333
4388161847,2016-04-30,06:00:00,746,103,28,0.466667
4388161847,2016-04-30,06:00:00,746,168,8,0.133333
4388161847,2016-04-30,06:00:00,746,168,28,0.466667
4388161847,2016-04-30,07:00:00,189,100,7,0.116667
4388161847,2016-04-30,07:00:00,189,100,10,0.166667
4388161847,2016-04-30,07:00:00,189,117,7,0.116667
4388161847,2016-04-30,07:00:00,189,117,10,0.166667
4388161847,2016-04-30,07:00:00,328,100,7,0.116667
4388161847,2016-04-30,07:00:00,328,100,10,0.166667
4388161847,2016-04-30,07:00:00,328,117,7,0.116667
4388161847,2016-04-30,07:00:00,328,117,10,0.166667
4388161847,2016-04-30,08:00:00,0,81,0,0
4388161847,2016-04-30,08:00:00,0,81,43,0.716667
4388161847,2016-04-30,08:00:00,0,233,0,0
4388161847,2016-04-30,08:00:00,0,233,43,0.716667
4388161847,2016-04-30,08:00:00,1245,81,0,0
4388161847,2016-04-30,08:00:00,1245,81,43,0.716667
4388161847,2016-04-30,08:00:00,1245,233,0,0
4388161847,2016-04-30,08:00:00,1245,233,43,0.716667
4388161847,2016-04-30,09:00:00,1349,211,45,0.75
4388161847,2016-04-30,09:00:00,1349,211,19,0.316667
4388161847,2016-04-30,09:00:00,1349,135,45,0.75
4388161847,2016-04-30,09:00:00,1349,135,19,0.316667
4388161847,2016-04-30,09:00:00,353,211,45,0.75
4388161847,2016-04-30,09:00:00,353,211,19,0.316667
4388161847,2016-04-30,09:00:00,353,135,45,0.75
4388161847,2016-04-30,09:00:00,353,135,19,0.316667
4388161847,2016-04-30,10:00:00,247,126,10,0.166667
4388161847,2016-04-30,10:00:00,247,126,2,0.033333
4388161847,2016-04-30,10:00:00,247,83,10,0.166667
4388161847,2016-04-30,10:00:00,247,83,2,0.033333
4388161847,2016-04-30,10:00:00,11,126,10,0.166667
4388161847,2016-04-30,10:00:00,11,126,2,0.033333
4388161847,2016-04-30,10:00:00,11,83,10,0.166667
4388161847,2016-04-30,10:00:00,11,83,2,0.033333
4388161847,2016-04-30,11:00:00,2916,366,101,1.683333
4388161847,2016-04-30,11:00:00,2916,366,2,0.033333
4388161847,2016-04-30,11:00:00,2916,84,101,1.683333
4388161847,2016-04-30,11:00:00,2916,84,2,0.033333
4388161847,2016-04-30,11:00:00,23,366,101,1.683333
4388161847,2016-04-30,11:00:00,23,366,2,0.033333
4388161847,2016-04-30,11:00:00,23,84,101,1.683333
4388161847,2016-04-30,11:00:00,23,84,2,0.033333
4388161847,2016-05-01,00:00:00,20,81,1,0.016667
4388161847,2016-05-01,01:00:00,51,89,5,0.083333
4388161847,2016-05-01,02:00:00,0,78,0,0
4388161847,2016-05-01,03:00:00,5,81,1,0.016667
4388161847,2016-05-01,04:00:00,0,78,0,0
4388161847,2016-05-01,05:00:00,0,78,0,0
4388161847,2016-05-01,06:00:00,0,79,0,0
4388161847,2016-05-01,07:00:00,21,83,2,0.033333
4388161847,2016-05-01,08:00:00,2564,273,67,1.116667
4388161847,2016-05-01,09:00:00,201,109,10,0.166667
4388161847,2016-05-01,10:00:00,1238,186,26,0.433333
4388161847,2016-05-01,11:00:00,846,165,23,0.383333
4388161847,2016-05-01,12:00:00,914,176,25,0.416667
4388161847,2016-05-01,13:00:00,904,170,25,0.416667
4388161847,2016-05-01,14:00:00,21,83,2,0.033333
4388161847,2016-05-01,15:00:00,1214,202,43,0.716667
4388161847,2016-05-01,16:00:00,362,114,7,0.116667
4388161847,2016-05-01,17:00:00,477,141,16,0.266667
4388161847,2016-05-01,18:00:00,142,114,5,0.083333
4388161847,2016-05-01,19:00:00,831,168,23,0.383333
4388161847,2016-05-01,20:00:00,181,106,11,0.183333
4388161847,2016-05-01,21:00:00,78,94,7,0.116667
4388161847,2016-05-01,22:00:00,185,100,8,0.133333
4388161847,2016-05-01,23:00:00,0,78,0,0
4388161847,2016-05-02,00:00:00,73,94,4,0.066667
4388161847,2016-05-02,01:00:00,9,81,1,0.016667
4388161847,2016-05-02,02:00:00,0,79,0,0
4388161847,2016-05-02,03:00:00,0,79,0,0
4388161847,2016-05-02,04:00:00,0,78,0,0
4388161847,2016-05-02,05:00:00,137,99,8,0.133333
4388161847,2016-05-02,06:00:00,712,182,28,0.466667
4388161847,2016-05-02,07:00:00,698,152,14,0.233333
4388161847,2016-05-02,08:00:00,130,103,6,0.1
4388161847,2016-05-02,09:00:00,201,103,7,0.116667
4388161847,2016-05-02,10:00:00,411,115,10,0.166667
4388161847,2016-05-02,11:00:00,231,106,7,0.116667
4388161847,2016-05-02,12:00:00,437,117,9,0.15
4388161847,2016-05-02,13:00:00,201,109,8,0.133333
4388161847,2016-05-02,14:00:00,139,98,4,0.066667
4388161847,2016-05-02,15:00:00,180,99,5,0.083333
4388161847,2016-05-02,16:00:00,915,182,24,0.4
4388161847,2016-05-02,17:00:00,665,161,21,0.35
4388161847,2016-05-02,18:00:00,4273,536,113,1.883333
4388161847,2016-05-02,19:00:00,322,176,20,0.333333
4388161847,2016-05-02,20:00:00,181,123,12,0.2
4388161847,2016-05-02,21:00:00,181,118,10,0.166667
4388161847,2016-05-02,22:00:00,0,78,0,0
4388161847,2016-05-02,23:00:00,0,78,0,0
4388161847,2016-05-03,00:00:00,0,78,0,0
4388161847,2016-05-03,01:00:00,0,78,0,0
4388161847,2016-05-03,02:00:00,0,78,0,0
4388161847,2016-05-03,03:00:00,0,78,0,0
4388161847,2016-05-03,04:00:00,0,78,0,0
4388161847,2016-05-03,05:00:00,1620,310,66,1.1
4388161847,2016-05-03,06:00:00,2252,280,61,1.016667
4388161847,2016-05-03,07:00:00,457,129,12,0.2
4388161847,2016-05-03,08:00:00,255,109,8,0.133333
4388161847,2016-05-03,09:00:00,530,133,15,0.25
4388161847,2016-05-03,10:00:00,232,107,8,0.133333
4388161847,2016-05-03,11:00:00,403,121,8,0.133333
4388161847,2016-05-03,12:00:00,513,129,11,0.183333
4388161847,2016-05-03,13:00:00,91,99,6,0.1
4388161847,2016-05-03,14:00:00,257,106,8,0.133333
4388161847,2016-05-03,15:00:00,195,104,8,0.133333
4388161847,2016-05-03,16:00:00,941,184,28,0.466667
4388161847,2016-05-03,17:00:00,1139,217,49,0.816667
4388161847,2016-05-03,18:00:00,1968,283,49,0.816667
4388161847,2016-05-03,19:00:00,1228,197,30,0.5
4388161847,2016-05-03,20:00:00,325,123,18,0.3
4388161847,2016-05-03,21:00:00,313,109,10,0.166667
4388161847,2016-05-03,22:00:00,0,79,0,0
4388161847,2016-05-03,23:00:00,8,80,1,0.016667
4388161847,2016-05-04,00:00:00,12,82,2,0.033333
4388161847,2016-05-04,01:00:00,0,79,0,0
4388161847,2016-05-04,02:00:00,49,90,4,0.066667
4388161847,2016-05-04,03:00:00,0,78,0,0
4388161847,2016-05-04,04:00:00,0,79,0,0
4388161847,2016-05-04,05:00:00,803,170,28,0.466667
4388161847,2016-05-04,06:00:00,1720,254,54,0.9
4388161847,2016-05-04,07:00:00,707,136,13,0.216667
4388161847,2016-05-04,08:00:00,216,105,9,0.15
4388161847,2016-05-04,09:00:00,391,124,14,0.233333
4388161847,2016-05-04,10:00:00,554,126,11,0.183333
4388161847,2016-05-04,11:00:00,420,125,8,0.133333
4388161847,2016-05-04,12:00:00,537,138,15,0.25
4388161847,2016-05-04,13:00:00,188,109,9,0.15
4388161847,2016-05-04,14:00:00,223,105,9,0.15
4388161847,2016-05-04,15:00:00,161,98,5,0.083333
4388161847,2016-05-04,16:00:00,1022,200,35,0.583333
4388161847,2016-05-04,17:00:00,3803,392,113,1.883333
4388161847,2016-05-04,18:00:00,764,172,33,0.55
4388161847,2016-05-04,19:00:00,370,124,16,0.266667
4388161847,2016-05-04,20:00:00,371,125,15,0.25
4388161847,2016-05-04,21:00:00,0,80,0,0
4388161847,2016-05-04,22:00:00,64,92,5,0.083333
4388161847,2016-05-04,23:00:00,0,79,0,0
4388161847,2016-05-05,00:00:00,0,79,0,0
4388161847,2016-05-05,01:00:00,0,78,0,0
4388161847,2016-05-05,02:00:00,11,81,1,0.016667
4388161847,2016-05-05,03:00:00,36,95,4,0.066667
4388161847,2016-05-05,04:00:00,0,79,0,0
4388161847,2016-05-05,05:00:00,582,156,28,0.466667
4388161847,2016-05-05,06:00:00,2160,275,60,1
4388161847,2016-05-05,07:00:00,488,125,13,0.216667
4388161847,2016-05-05,08:00:00,381,118,12,0.2
4388161847,2016-05-05,09:00:00,44,88,3,0.05
4388161847,2016-05-05,10:00:00,408,113,9,0.15
4388161847,2016-05-05,11:00:00,344,111,6,0.1
4388161847,2016-05-05,12:00:00,557,128,11,0.183333
4388161847,2016-05-05,13:00:00,130,94,3,0.05
4388161847,2016-05-05,14:00:00,241,106,8,0.133333
4388161847,2016-05-05,15:00:00,416,119,11,0.183333
4388161847,2016-05-05,16:00:00,1259,229,52,0.866667
4388161847,2016-05-05,17:00:00,1388,225,49,0.816667
4388161847,2016-05-05,18:00:00,387,121,14,0.233333
4388161847,2016-05-05,19:00:00,534,135,18,0.3
4388161847,2016-05-05,20:00:00,237,110,11,0.183333
4388161847,2016-05-05,21:00:00,0,78,0,0
4388161847,2016-05-05,22:00:00,0,78,0,0
4388161847,2016-05-05,23:00:00,0,78,0,0
4388161847,2016-05-06,00:00:00,0,78,0,0
4388161847,2016-05-06,01:00:00,0,78,0,0
4388161847,2016-05-06,02:00:00,0,78,0,0
4388161847,2016-05-06,03:00:00,263,119,13,0.216667
4388161847,2016-05-06,04:00:00,441,141,22,0.366667
4388161847,2016-05-06,05:00:00,2844,390,101,1.683333
4388161847,2016-05-06,06:00:00,1560,225,45,0.75
4388161847,2016-05-06,07:00:00,712,143,14,0.233333
4388161847,2016-05-06,08:00:00,213,108,10,0.166667
4388161847,2016-05-06,09:00:00,258,113,11,0.183333
4388161847,2016-05-06,10:00:00,787,156,23,0.383333
4388161847,2016-05-06,11:00:00,302,114,7,0.116667
4388161847,2016-05-06,12:00:00,255,118,10,0.166667
4388161847,2016-05-06,13:00:00,158,99,5,0.083333
4388161847,2016-05-06,14:00:00,211,104,7,0.116667
4388161847,2016-05-06,15:00:00,430,124,14,0.233333
4388161847,2016-05-06,16:00:00,524,150,16,0.266667
4388161847,2016-05-06,17:00:00,19,122,7,0.116667
4388161847,2016-05-06,18:00:00,442,148,16,0.266667
4388161847,2016-05-06,19:00:00,92,115,6,0.1
4388161847,2016-05-06,20:00:00,2715,339,96,1.6
4388161847,2016-05-06,21:00:00,936,181,26,0.433333
4388161847,2016-05-06,22:00:00,13,92,2,0.033333
4388161847,2016-05-06,23:00:00,0,88,0,0
4388161847,2016-05-07,00:00:00,6,82,1,0.016667
4388161847,2016-05-07,01:00:00,26,86,4,0.066667
4388161847,2016-05-07,02:00:00,0,80,0,0
4388161847,2016-05-07,03:00:00,0,79,0,0
4388161847,2016-05-07,04:00:00,0,79,0,0
4388161847,2016-05-07,05:00:00,0,79,0,0
4388161847,2016-05-07,06:00:00,0,78,0,0
4388161847,2016-05-07,07:00:00,4,80,1,0.016667
4388161847,2016-05-07,08:00:00,947,161,30,0.5
4388161847,2016-05-07,09:00:00,3345,330,92,1.533333
4388161847,2016-05-07,10:00:00,650,155,19,0.316667
4388161847,2016-05-07,11:00:00,1972,284,69,1.15
4388161847,2016-05-07,12:00:00,4167,436,129,2.15
4388161847,2016-05-07,13:00:00,695,184,33,0.55
4388161847,2016-05-07,14:00:00,0,87,0,0
4388161847,2016-05-07,15:00:00,149,92,4,0.066667
4388161847,2016-05-07,16:00:00,3735,394,111,1.85
4388161847,2016-05-07,17:00:00,1838,279,61,1.016667
4388161847,2016-05-07,18:00:00,676,155,20,0.333333
4388161847,2016-05-07,19:00:00,1853,226,53,0.883333
4388161847,2016-05-07,20:00:00,1991,252,67,1.116667
4388161847,2016-05-07,21:00:00,413,139,22,0.366667
4388161847,2016-05-07,22:00:00,287,122,14,0.233333
4388161847,2016-05-07,23:00:00,16,83,2,0.033333
4388161847,2016-05-08,00:00:00,10,81,1,0.016667
4388161847,2016-05-08,01:00:00,0,79,0,0
4388161847,2016-05-08,02:00:00,9,80,1,0.016667
4388161847,2016-05-08,03:00:00,0,79,0,0
4388161847,2016-05-08,04:00:00,0,79,0,0
4388161847,2016-05-08,05:00:00,0,79,0,0
4388161847,2016-05-08,06:00:00,0,79,0,0
4388161847,2016-05-08,07:00:00,0,79,0,0
4388161847,2016-05-08,08:00:00,292,110,10,0.166667
4388161847,2016-05-08,09:00:00,304,113,13,0.216667
4388161847,2016-05-08,10:00:00,2772,361,62,1.033333
4388161847,2016-05-08,11:00:00,0,92,0,0
4388161847,2016-05-08,12:00:00,393,129,17,0.283333
4388161847,2016-05-08,13:00:00,3075,417,100,1.666667
4388161847,2016-05-08,14:00:00,1304,271,70,1.166667
4388161847,2016-05-08,15:00:00,381,153,14,0.233333
4388161847,2016-05-08,16:00:00,133,123,11,0.183333
4388161847,2016-05-08,17:00:00,951,208,44,0.733333
4388161847,2016-05-08,18:00:00,256,138,17,0.283333
4388161847,2016-05-08,19:00:00,4770,567,115,1.916667
4388161847,2016-05-08,20:00:00,2503,366,96,1.6
4388161847,2016-05-08,21:00:00,145,96,4,0.066667
4388161847,2016-05-08,22:00:00,0,78,0,0
4388161847,2016-05-08,23:00:00,0,78,0,0
4388161847,2016-05-09,00:00:00,0,78,0,0
4388161847,2016-05-09,01:00:00,0,78,0,0
4388161847,2016-05-09,02:00:00,0,78,0,0
4388161847,2016-05-09,03:00:00,0,78,0,0
4388161847,2016-05-09,04:00:00,0,78,0,0
4388161847,2016-05-09,05:00:00,611,167,29,0.483333
4388161847,2016-05-09,06:00:00,1558,260,57,0.95
4388161847,2016-05-09,07:00:00,556,126,9,0.15
4388161847,2016-05-09,08:00:00,223,109,10,0.166667
4388161847,2016-05-09,09:00:00,269,107,7,0.116667
4388161847,2016-05-09,10:00:00,319,114,9,0.15
4388161847,2016-05-09,11:00:00,373,113,7,0.116667
4388161847,2016-05-09,12:00:00,373,119,12,0.2
4388161847,2016-05-09,13:00:00,198,106,9,0.15
4388161847,2016-05-09,14:00:00,117,99,7,0.116667
4388161847,2016-05-09,15:00:00,372,114,11,0.183333
4388161847,2016-05-09,16:00:00,914,177,28,0.466667
4388161847,2016-05-09,17:00:00,953,196,36,0.6
4388161847,2016-05-09,18:00:00,989,186,27,0.45
4388161847,2016-05-09,19:00:00,2188,274,44,0.733333
4388161847,2016-05-09,20:00:00,119,98,4,0.066667
4388161847,2016-05-09,21:00:00,43,87,2,0.033333
4388161847,2016-05-09,22:00:00,28,88,4,0.066667
4388161847,2016-05-09,23:00:00,15,82,2,0.033333
4388161847,2016-05-10,00:00:00,8,80,1,0.016667
4388161847,2016-05-10,01:00:00,0,79,0,0
4388161847,2016-05-10,02:00:00,8,80,1,0.016667
4388161847,2016-05-10,03:00:00,12,81,1,0.016667
4388161847,2016-05-10,04:00:00,0,79,0,0
4388161847,2016-05-10,05:00:00,1887,273,70,1.166667
4388161847,2016-05-10,06:00:00,1533,248,45,0.75
4388161847,2016-05-10,07:00:00,336,127,13,0.216667
4388161847,2016-05-10,08:00:00,920,161,20,0.333333
4388161847,2016-05-10,09:00:00,36,105,4,0.066667
4388161847,2016-05-10,10:00:00,285,129,14,0.233333
4388161847,2016-05-10,11:00:00,586,142,12,0.2
4388161847,2016-05-10,12:00:00,248,112,11,0.183333
4388161847,2016-05-10,13:00:00,416,119,12,0.2
4388161847,2016-05-10,14:00:00,126,95,4,0.066667
4388161847,2016-05-10,15:00:00,295,112,10,0.166667
4388161847,2016-05-10,16:00:00,76,97,7,0.116667
4388161847,2016-05-10,17:00:00,1078,195,31,0.516667
4388161847,2016-05-10,18:00:00,721,176,30,0.5
4388161847,2016-05-10,19:00:00,1430,212,35,0.583333
4388161847,2016-05-10,20:00:00,298,120,13,0.216667
4388161847,2016-05-10,21:00:00,0,79,0,0
4388161847,2016-05-10,22:00:00,0,79,0,0
4388161847,2016-05-10,23:00:00,0,79,0,0
4388161847,2016-05-11,00:00:00,0,79,0,0
4388161847,2016-05-11,01:00:00,0,79,0,0
4388161847,2016-05-11,02:00:00,0,79,0,0
4388161847,2016-05-11,03:00:00,0,79,0,0
4388161847,2016-05-11,04:00:00,4,80,1,0.016667
4388161847,2016-05-11,05:00:00,591,162,30,0.5
4388161847,2016-05-11,06:00:00,1938,266,65,1.083333
4388161847,2016-05-11,07:00:00,747,142,13,0.216667
4388161847,2016-05-11,08:00:00,364,119,13,0.216667
4388161847,2016-05-11,09:00:00,175,99,6,0.1
4388161847,2016-05-11,10:00:00,642,140,19,0.316667
4388161847,2016-05-11,11:00:00,252,108,5,0.083333
4388161847,2016-05-11,12:00:00,566,133,14,0.233333
4388161847,2016-05-11,13:00:00,458,122,13,0.216667
4388161847,2016-05-11,14:00:00,147,100,7,0.116667
4388161847,2016-05-11,15:00:00,365,121,15,0.25
4388161847,2016-05-11,16:00:00,1050,177,22,0.366667
4388161847,2016-05-11,17:00:00,1280,216,41,0.683333
4388161847,2016-05-11,18:00:00,310,119,14,0.233333
4388161847,2016-05-11,19:00:00,688,162,23,0.383333
4388161847,2016-05-11,20:00:00,624,138,15,0.25
4388161847,2016-05-11,21:00:00,0,78,0,0
4388161847,2016-05-11,22:00:00,0,78,0,0
4388161847,2016-05-11,23:00:00,0,78,0,0
4388161847,2016-05-12,00:00:00,0,78,0,0
4388161847,2016-05-12,01:00:00,0,78,0,0
4388161847,2016-05-12,02:00:00,0,78,0,0
4388161847,2016-05-12,03:00:00,0,78,0,0
4388161847,2016-05-12,04:00:00,0,78,0,0
4388161847,2016-05-12,05:00:00,0,78,0,0
4388161847,2016-05-12,06:00:00,161,104,6,0.1
4388161847,2016-05-12,07:00:00,594,164,17,0.283333
4388161847,2016-05-12,08:00:00,120,101,7,0.116667
4388161847,2016-05-12,09:00:00,186,107,11,0.183333
4388161847,2016-05-12,10:00:00,182,101,7,0.116667
4388161847,2016-05-12,11:00:00,398,120,9,0.15
4388161847,2016-05-12,12:00:00,799,157,22,0.366667
4388161847,2016-05-12,13:00:00,326,114,10,0.166667
4388161847,2016-05-12,14:00:00,313,117,12,0.2
4445114986,2016-04-12,00:00:00,0,70,0,0
